Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
15 - C0085 - 085-Santhanam-Live_C,10,eeshwari_rAjEshwari,AbhEri,muthaiah_bAgavatar,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-001-100/085-Santhanam-Live_Concert-1983/
15 - C0429 - 425-Maharajapuram_Sa,6,eeshwari_rAjEshwari,AbhEri,muthaiah_bAgavatar,Maharajapuram Santhanam,https://sangeethamshare.org/muralidaran/Uploads-401-500/425-Maharajapuram_Santhanam-Live_Concert-27/
01 - C0649 - 2079-Mani_Krishnaswa,4,gOkula_nilaya_krpAlaya,AbhEri,mysore_vAsudevAcAr,Mani Krishnaswamy,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2079-Mani_Krishnaswamy-AIR_Trivandram/
01 - C4661 - 4573-Nisha_Rajagopal,5,gOkula_nilaya_krpAlaya,AbhEri,mysore_vAsudevAcAr,Nisha Rajagopalan,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4573-Nisha_Rajagopalan-Mysore_Vasudevachar_Compositions/
01 - C5648 - 5565-Sankaran_Namboo,5,gOkula_nilaya_krpAlaya,AbhEri,mysore_vAsudevAcAr,MK Sankaran Namboothiri,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5565-Sankaran_Namboothiri-Chembai_2017_TV_Audio/
01 - C6412 - 6262-Rama_Ravi-AIR_N,6,gOkula_nilaya_krpAlaya,AbhEri,mysore_vAsudevAcAr,Rama Ravi,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6262-Rama_Ravi-AIR_NP-Mysore_Vasudevacar/
19 - C0076 - 077_2009_12_26_Sange,3,gOkula_nilaya_krpAlaya,AbhEri,mysore_vAsudevAcAr,Sangeetha Taranathan,http://sangeethamshare.org/sv/077_2009_12_26_Sangeetha_Taranathan_BVBM
19 - C0106 - 107_TSSAthyavathi_RS,3,gOkula_nilaya_krpAlaya,AbhEri,mysore_vAsudevAcAr,TS Satyavathi,http://sangeethamshare.org/sv/107_TSSAthyavathi_RSM_FHS_2008
47 - C0016 - 17.-Vairamangalam-US,12,gOkula_nilaya_krpAlaya,AbhEri,mysore_vAsudevAcAr,Vairamangalam S Lakshminarayan,http://sangeethamshare.org/kaumaram/17.-Vairamangalam-USA-1987
57 - C0499 - 499-Nanditha_Ravi-Li,10,gOkula_nilaya_krpAlaya,AbhEri,mysore_vAsudevAcAr,Nanditha Ravi,https://sangeethamshare.org/sreekanth/499-Nanditha_Ravi-Live_Concert2/
01 - c0202 - 1307-Mayuram_G_Swami,3,kandA_vandaruL,AbhEri,pApanAsam_sivan,Mayuram G Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-1201---1400/1307-Mayuram_G_Swaminathan
01 - C0430 - 1166-B_Rajam_Iyer,5,kandA_vandaruL,AbhEri,pApanAsam_sivan,B Rajam Iyer,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1166-B_Rajam_Iyer
01 - C0975 - 490.TK_Govinda_Rao-I,4,kandA_vandaruL,AbhEri,pApanAsam_sivan,TK Govinda Rao,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/490.TK_Govinda_Rao-Isaipettagam/
01 - c1229 - 760.V.SUMITHRA,3,kandA_vandaruL,AbhEri,pApanAsam_sivan,Sumithra Vasudev,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/760.V.SUMITHRA/
01 - C2318 - 2829-R_Vedavalli,3,kandA_vandaruL,AbhEri,pApanAsam_sivan,R Vedavalli,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2829-R_Vedavalli/
01 - C3670 - 034-R_Vedavalli,1,kandA_vandaruL,AbhEri,pApanAsam_sivan,R Vedavalli,http://sangeethamshare.org/tvg/SEASON_2014/034-R_Vedavalli/
01 - C3917 - 3855-Lalgudi_Vijayal,3,kandA_vandaruL,AbhEri,pApanAsam_sivan,Lalgudi Vijayalakshmi,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3855-Lalgudi_Vijayalakshmi-Violin/
01 - C4591 - 4502-TM_Prabavathi,3,kandA_vandaruL,AbhEri,pApanAsam_sivan,TM Prabavathi,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4502-TM_Prabavathi/
01 - C4650 - 4562-Charumathi_Rama,3,kandA_vandaruL,AbhEri,pApanAsam_sivan,Charumathi Ramachandran,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4562-Charumathi_Ramachandran/
02 - C0065 - 073_ML_Vasanthakumar,10,kandA_vandaruL,AbhEri,pApanAsam_sivan,ML Vasanthakumari,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/073_ML_Vasanthakumari-Perambur_Sangeetha_Sabha_1960
02 - C0070 - 078_Radha-Jayalakshm,11,kandA_vandaruL,AbhEri,pApanAsam_sivan,"Radha,Jayalakshmi",http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/078_Radha-Jayalakshmi-MSG_TR
02 - C0162 - 171_SanjaySubramanya,4,kandA_vandaruL,AbhEri,pApanAsam_sivan,Sanjay Subrahmanyan,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/171_SanjaySubramanyan_Vani_Mahal_19Dec2010
03 - C0556 - 312-Dr_ML_vasanthaku,5,kandA_vandaruL,AbhEri,pApanAsam_sivan,ML vasanthakumari,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/312-Dr_ML_vasanthakumAri-AIR_National_program/
03 - C0915 - 561-rADha-jayalakShm,13,kandA_vandaruL,AbhEri,pApanAsam_sivan,"Radha,Jayalakshmi",http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/561-rADha-jayalakShmi-vocal_duet-2/
03 - C0941 - 587-ML_vasanthakumAr,7,kandA_vandaruL,AbhEri,pApanAsam_sivan,ML Vasanthakumari,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/587-ML_vasanthakumAri-vocal-bengaLUru-1965/
06 - c0149 - 0189-Sri_Palladam_Ve,3,kandA_vandaruL,AbhEri,pApanAsam_sivan,Palladam S Venkataramana Rao,http://sangeethamshare.org/svasu/UPLOADS-0001-0200/0189-Sri_Palladam_Venkataramana_Rao-Harmonium
06 - c0648 - 0745_Sri.Mayavarm.G.,3,kandA_vandaruL,AbhEri,pApanAsam_sivan,Mayuram G Swaminathan,http://sangeethamshare.org/svasu/UPLOADS-0601-0800/0745_Sri.Mayavarm.G.Swaminathan
15 - C0327 - 323-Sanjay_Subrahman,12,kandA_vandaruL,AbhEri,pApanAsam_sivan,Sanjay Subrahmanyan,http://sangeethamshare.org/muralidaran/Uploads-301-400/323-Sanjay_Subrahmanian-Live_Concert-11/
18 - C0024 - Chennai_Nov_28_1971,7,kandA_vandaruL,AbhEri,pApanAsam_sivan,ML Vasanthakumari,http://sangeethamshare.org/mpmohan/Smt.M.L.Vasanthakumari/Chennai_Nov_28_1971
18 - C0025 - January_26_1966,5,kandA_vandaruL,AbhEri,pApanAsam_sivan,ML Vasanthakumari,http://sangeethamshare.org/mpmohan/Smt.M.L.Vasanthakumari/January_26_1966
19 - C0085 - 086_SanjaySubramania,5,kandA_vandaruL,AbhEri,pApanAsam_sivan,Sanjay Subrahmanyan,http://sangeethamshare.org/sv/086_SanjaySubramaniam_odakathur_Aug07
46 - C0017 - 020-MLV-Perambur-12-,10,kandA_vandaruL,AbhEri,pApanAsam_sivan,ML Vasanthakumari,http://sangeethamshare.org/asokan/CARNATIC/020-MLV-Perambur-12-Oct26
46 - C0022 - 026-Radha-Jayalaxmi-,10,kandA_vandaruL,AbhEri,pApanAsam_sivan,"Radha,Jayalakshmi",http://sangeethamshare.org/asokan/CARNATIC/026-Radha-Jayalaxmi-15
57 - C0264 - 264-Neela_Ramgopal-L,5,kandA_vandaruL,AbhEri,pApanAsam_sivan,Neela Ramagopal,http://sangeethamshare.org/sreekanth/264-Neela_Ramgopal-Live_Concert3/
01 - C0002 - 004.DR.M.BALAMURALIK,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/004.DR.M.BALAMURALIKRISHNA
01 - C0064 - 1439-P_B_Srirangacha,11,nagumOmu_ganalEni,AbhEri,tyAgarAja,Tirumala Brothers,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1439-P_B_Srirangachari-Embar_R_Kasturi
01 - C0081 - 1421-A_K_C_Natarajan,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,AKC Natarajan,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1421-A_K_C_Natarajan_Clarionet-Podhigai_TV_SRSN_Audio
01 - C0232 - 1349-Dr_N_Ramani_Flu,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,N Ramani,http://sangeethamshare.org/tvg/UPLOADS-1201---1400/1349-Dr_N_Ramani_Flute-FM_Amrithavarshini
01 - C0322 - 1049-Nithyasree_Maha,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Nithyasri Mahadevan,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1049-Nithyasree_Mahadevan-3-Podhigai_TV
01 - C0341 - 1069-Sudha_Raghunath,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,Sudha Raghunathan,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1069-Sudha_Raghunathan-162nd_Thyagaraja_Aradhana
01 - C0352 - 1081-162nd_Thyagaraj,16,nagumOmu_ganalEni,AbhEri,tyAgarAja,,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1081-162nd_Thyagaraja_Aradhanai-Podhigai
01 - C0400 - 1136-Kunnakudi_R_Vai,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,Kunnakudi R Vaidyanathan,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1136-Kunnakudi_R_Vaidyanathan_Violin-Kavi_Raja_Pancharathinam/
01 - C0548 - 030.VOLETI_VENKATESW,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Voleti Venkateswarulu,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/030.VOLETI_VENKATESWARALU/
01 - C0615 - 109.A.KANYAKUMARI-VI,1,nagumOmu_ganalEni,AbhEri,tyAgarAja,A Kanyakumari,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/109.A.KANYAKUMARI-VIOLIN-PODHIGAI_TV_AUDIO/
01 - C0642 - 138.MADURAI_SOMASUND,8,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Somasundaram,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/138.MADURAI_SOMASUNDARAM/
01 - C0788 - 294.T.V.SANKARANARAY,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,TV Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/294.T.V.SANKARANARAYANAN/
01 - C0931 - 443.DR.M.BALAMURALIK,13,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/443.DR.M.BALAMURALIKRISHNA/
01 - C0973 - 486.RADHA-JAYALAKSHM,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,"Radha,Jayalakshmi",http://sangeethamshare.org/tvg/UPLOADS-0401---0600/486.RADHA-JAYALAKSHMI/
01 - C1035 - 550.SUDHA_RAGHUNATHA,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,Sudha Raghunathan,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/550.SUDHA_RAGHUNATHAN/
01 - C1200 - 731.U.P.RAJU-MANDOLI,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,UP Raju,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/731.U.P.RAJU-MANDOLIN/
01 - C1257 - 791.KADRI_GOPALNATH_,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,Kadri Gopalnath,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/791.KADRI_GOPALNATH_SAXOPHONE/
01 - C1321 - 0864.Lalgudi_G_Jayar,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,Lalgudi Jayaraman,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0864.Lalgudi_G_Jayaraman-GJR_Krishnan-Violin/
01 - C1378 - 0923.Prapancham_Sita,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Prapancham Sitaram,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0923.Prapancham_Sitaram-Flute-DD_Sapthagiri/
01 - C1504 - 060.B.S.RAJA_IYENGAR,11,nagumOmu_ganalEni,AbhEri,tyAgarAja,BS Raja Iyengar,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/060.B.S.RAJA_IYENGAR/
01 - C1702 - 1786-Seetha_Duraiswa,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,Seetha Duraiswami,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1786-Seetha_Duraiswami-Jalatharangam-Podhigai_TV_Audio/
01 - C1783 - 1874-Kalpagam_Swamin,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Kalpagam Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-1801---2000/1874-Kalpagam_Swaminathan_2-Podhigai_TV_Audio/
01 - C2222 - 2248-Madurai_Somasun,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Somasundaram,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2248-Madurai_Somasundaram/
01 - c2391 - 2374-Trichur_Brother,7,nagumOmu_ganalEni,AbhEri,tyAgarAja,Trichur Brothers,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2374-Trichur_Brothers/
01 - C2391 - 2374-Trichur_Brother,8,nagumOmu_ganalEni,AbhEri,tyAgarAja,Trichur Brothers,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2374-Trichur_Brothers/
01 - C2413 - 2968-Rajesh_Vaidhya-,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,Rajesh Vaidhya,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2968-Rajesh_Vaidhya-Veena-TV_Audio-Trinity_Festival/
01 - C2441 - 2981-TV_Sankaranaray,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,TV Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2981-TV_Sankaranarayanan-AIR_SS_1994/
01 - C2714 - 2736-S_Chittibabu-Ve,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,S Chittibabu,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2736-S_Chittibabu-Veena-AIR_Isai_Vizha/
01 - C2967 - 3016-Raghu-Ravi-Flut,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,"Raghu,Ravi",http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3016-Raghu-Ravi-Flute_Duet/
01 - C3028 - 790.MANDOLIN_U.SRINI,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,U Shrinivas,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/790.MANDOLIN_U.SRINIVAS/
01 - C3029 - 790.MANDOLIN_U.SRINI,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,U Shrinivas,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/790.MANDOLIN_U.SRINIVAS/
01 - C3184 - 012-Emani_Kalyani_La,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,Emani Kalyani,http://sangeethamshare.org/tvg/SEASON_2013/012-Emani_Kalyani_Lakshminarayana-Veena/
01 - C3209 - 3165-TN_Krishnan-Vij,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,"TN Krishnan,Viji Krishnan",http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3165-TN_Krishnan-Viji_Krishnan-Violin_Duet-TV_Audio/
01 - C3478 - 3441-S_Kastshuri_Ran,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,S Kasthuri Rangan,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3441-S_Kastshuri_Rangan/
01 - C3687 - 3614-Mambalam_MKS_Si,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,Mambalam MKS Siva,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3614-Mambalam_MKS_Siva-Nadaswaram-NP/
01 - C3847 - 3782-Nookala_Chinna_,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,Nookala Chinna Satyanarayana,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3782-Nookala_Chinna_Satyanarayana-TV_Audio/
01 - C4171 - 4109-Mudikondan_SN_R,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,Mudikondan SN Ramesh,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4109-Mudikondan_SN_Ramesh-Veena-Chembai_2015/
01 - C4692 - 4604-Jayaprada_Ramam,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Jayaprada Ramamurthy,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4604-Jayaprada_Ramamurthy-Flute-Ragam_24x7/
01 - C4804 - 4719-KJ_Yesudas-Raga,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,KJ Yesudas,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4719-KJ_Yesudas-Ragam_24x7/
01 - C4892 - 4807-Prema_Ramamurth,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,Prema Ramamurthy,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4807-Prema_Ramamurthy-Thyagaraja_Compositions-24x7/
01 - C4925 - 4841-S_Chitti_Babu-V,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,S Chittibabu,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4841-S_Chitti_Babu-Veena-Ragam_24x7
01 - C4982 - 4901-Voleti_Venkates,1,nagumOmu_ganalEni,AbhEri,tyAgarAja,Voleti Venkateswarulu,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4901-Voleti_Venkateswarulu-Ragam_24x7
01 - C5153 - 5091-K_Sathyanarayan,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,K Sathyanarayanan,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5091-K_Sathyanarayanan-Chembai_2016
01 - C5216 - 5118-M_Narmadha-Thir,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,M Narmadha,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5118-M_Narmadha-Thiruvaiyyaru_2017-NP
01 - C5224 - 5126-170th_Thiruvaiy,11,nagumOmu_ganalEni,AbhEri,tyAgarAja,---,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5126-170th_Thiruvaiyyaru_Excerpts
01 - C5348 - 5255-Nithyasri_Mahad,8,nagumOmu_ganalEni,AbhEri,tyAgarAja,Nithyasri Mahadevan,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5255-Nithyasri_Mahadevan
01 - C5496 - 5407-P_Varamurthy-Na,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,P Varamurthy,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5407-P_Varamurthy-Nadaswaram
01 - C5522 - 5433-Prema_Ramamurth,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,Prema Ramamurthy,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5433-Prema_Ramamurthy-TV_Audio
01 - C5949 - 5834-AIR_NPM-St.Thya,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,---,http://sangeethamshare.org/tvg/UPLOADS-5801---6000/5834-AIR_NPM-St.Thyagaraja/
01 - C6425 - 6275-S_Sundar-Veena,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,S Sundar,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6275-S_Sundar-Veena/
01 - C6481 - 6333-A_Kanyakumari-V,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,A Kanyakumari,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6333-A_Kanyakumari-Violin-ASS_2019/
01 - C6704 - 6525-Kadri_Gopalnath,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,Kadri Gopalnath,https://sangeethamshare.org/tvg/UPLOADS-6401---6600/6525-Kadri_Gopalnath-AIR_TVM/
02 - C0062 - 070_MDRamanathan_Lal,7,nagumOmu_ganalEni,AbhEri,tyAgarAja,MD Ramanathan,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/070_MDRamanathan_Lalgudi_G_Jayaram
02 - C0070 - 078_Radha-Jayalakshm,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,"Radha,Jayalakshmi",http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/078_Radha-Jayalakshmi-MSG_TR
02 - C0074 - 082_MS_Sheela_MVS_HS,7,nagumOmu_ganalEni,AbhEri,tyAgarAja,MS Sheela,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/082_MS_Sheela_MVS_HSS_SR
02 - C0089 - 097_SemmangudiSriniv,7,nagumOmu_ganalEni,AbhEri,tyAgarAja,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/097_SemmangudiSrinivasaIyer
02 - C0166 - 174_S.SaketaRaman_MF,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,S Saketharaman,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/174_S.SaketaRaman_MFA_20Dec2010
02 - C0289 - 303_Karukurichi_P_Ar,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/303_Karukurichi_P_Arunachalam_Bhairavi_Todi
02 - C0298 - 312_Karukurichi_P_Ar,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/312_Karukurichi_P_Arunachalam-KAMBODHI-MOHANA
02 - C0300 - 314_Karukurichi_P_Ar,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/314_Karukurichi_P_Arunachalam-ABHERI-BAIRAVI
02 - C0303 - 317_Karukurichi_P_Ar,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/317_Karukurichi_P_Arunachalam
02 - C0387 - 401_TN_Krishnan_SVRR,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,TN Krishnan,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/401_TN_Krishnan_SVRR_TRSundaresan_2011
02 - C0430 - 445_Sudha_Raghunatha,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Sudha Raghunathan,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/445_Sudha_Raghunathan_pUrvikalyANi_nATTakuranji
02 - c0431 - 446_Madurai_Somu-sha,12,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Somasundaram,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/446_Madurai_Somu-shaNkarAbharaNa
02 - c0431 - 446_Madurai_Somu-sha,13,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Somasundaram,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/446_Madurai_Somu-shaNkarAbharaNa
02 - C0431 - 446_Madurai_Somu-sha,14,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Somasundaram,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/446_Madurai_Somu-shaNkarAbharaNa
02 - c0446 - 462_Madurai_Somu_DEV,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Somasundaram,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/462_Madurai_Somu_DEVAKOTTAI_1968
02 - C0446 - 462_Madurai_Somu_DEV,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Somasundaram,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/462_Madurai_Somu_DEVAKOTTAI_1968
02 - C0490 - 506_neyyATTinkara_vA,8,nagumOmu_ganalEni,AbhEri,tyAgarAja,Neyyattinkara Vasudevan,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/506_neyyATTinkara_vAsudEvan_Anandabhairavi_sAma
03 - C0021 - 215-suDha_raghunATha,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,Sudha Raghunathan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/215-suDha_raghunAThan-Vocal-srsm-bengaLUru-2005/
03 - C0031 - 205-kadhri_gOpAlanAT,8,nagumOmu_ganalEni,AbhEri,tyAgarAja,Kadri Gopalnath,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/205-kadhri_gOpAlanATh-saxophone-NewJersey_USA-1987/
03 - C0100 - 136-n_RamaNi-Flute-C,8,nagumOmu_ganalEni,AbhEri,tyAgarAja,N Ramani,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/136-n_RamaNi-Flute-Chennaiyil_thiruvaiyyAru-2005/
03 - C0145 - 095-TN_shEshagOpAlan,8,nagumOmu_ganalEni,AbhEri,tyAgarAja,TN Seshagopalan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/095-TN_shEshagOpAlan-Vocal-Houston_TX-USA-1998/
03 - C0145 - 095-TN_shEshagOpAlan,9,nagumOmu_ganalEni,AbhEri,tyAgarAja,TN Seshagopalan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/095-TN_shEshagOpAlan-Vocal-Houston_TX-USA-1998/
03 - C0154 - 086-RK_SUryanArAyaNa,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,RK Suryanarayana,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/086-RK_SUryanArAyaNa-VINa-Montreal_Canada-1984/
03 - C0159 - 078-Dr_M_BAlamuraLIk,7,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/078-Dr_M_BAlamuraLIkrishNa-Vocal-USA-Early_80s/
03 - C0170 - 064-Mysore_nAgarAj-D,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,Mysore Nagaraj,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/064-Mysore_nAgarAj-Dr_Mysore_ManjunAth-Violin_duet-Augusta_GA-2008/
03 - C0170 - 064-Mysore_nAgarAj-D,7,nagumOmu_ganalEni,AbhEri,tyAgarAja,Mysore Nagaraj,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/064-Mysore_nAgarAj-Dr_Mysore_ManjunAth-Violin_duet-Augusta_GA-2008/
03 - C0207 - 024-Dr_M_BAlamuraLiK,15,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/024-Dr_M_BAlamuraLiKrishNa-Washington_DC-1980/
03 - C0208 - 023-Dr_M_BAlamuraLik,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/023-Dr_M_BAlamuraLikrishNa-Minneapolis_Oct1979/
03 - C0227 - 002-Salem-Shriram-Au,19,nagumOmu_ganalEni,AbhEri,tyAgarAja,Salem Sriram,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/002-Salem-Shriram-Augusta--GA-01-20-2007/
03 - C0476 - 12-A_kanyakumAri-vio,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,A Kanyakumari,http://66.182.253.251/sendspace/Manjunath/121-164th_thyAgarAja_ArADhana-thiruvaiyyAru-2011/12-A_kanyakumAri-violin/
