,index,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Uploader,Album ID,Album hrefs,Download URLs
8135,37657,01 - C2877 - 2912-R_Ramani-Veena-,5,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,R Ramani,1,c2877,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2912-R_Ramani-Veena-National_Programme/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2801---3000/2912-R_Ramani-Veena-National_Programme/05-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2912-R_Ramani-Veena-National_Programme/
8139,37758,03 - C0887 - 533-U_shrInivAs-mand,4,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,U Shrinivas,3,c0887,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/533-U_shrInivAs-mandolin-Music_Academy-1986/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-301-600/533-U_shrInivAs-mandolin-Music_Academy-1986/04-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/533-U_shrInivAs-mandolin-Music_Academy-1986/
8144,37680,10 - C0609 - 620-VV_Subramaniam-V,4,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,VV Subramanyam,10,c0609,https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/620-VV_Subramaniam-Violin/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-601-800/620-VV_Subramaniam-Violin/04-angArakam_AshrayAmi-suraTi.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/620-VV_Subramaniam-Violin/
8145,37650,01 - c1054 - 571.VARALAKSHMI_ANAN,3,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,Varalakshmi Anandakumar,1,c1054,https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/571.VARALAKSHMI_ANANTHAKUMAR/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0401---0600/571.VARALAKSHMI_ANANTHAKUMAR/03-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/571.VARALAKSHMI_ANANTHAKUMAR/
8146,37620,14 - c0058 - 059_2012_Bhairavi_Po,5,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,K Sathyanarayanan,14,c0058,https://www.sangeethamshare.org/sathya/059_2012_Bhairavi_Pondy_Jan0812/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sathya/059_2012_Bhairavi_Pondy_Jan0812/05_GarudaGamana_Nagaswaravali_Rupakam_PatnamSubramanyaIyer.mp3&amp;url=http://www.sangeethamshare.org/sathya/059_2012_Bhairavi_Pondy_Jan0812/
8147,37568,10 - C0493 - 503-Latha_Ramchand-V,2,gam_gaNapatE_sadA,nAgasvarAvaLi,jayacAmarAja_wodayAr,Latha Ramchand,10,c0493,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/503-Latha_Ramchand-Vocal-80s/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-401-600/503-Latha_Ramchand-Vocal-80s/02-Narayana-Suddha_Dhanyasi-Purandaradasa.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/503-Latha_Ramchand-Vocal-80s/
8148,37724,01 - C2490 - 2493-V_Shankaranaray,1,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,V Shankaranarayanan,1,c2490,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2493-V_Shankaranarayanan-Podhigai_TV-SRSN-Audio/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2401---2600/2493-V_Shankaranarayanan-Podhigai_TV-SRSN-Audio/01-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2493-V_Shankaranarayanan-Podhigai_TV-SRSN-Audio/
8149,37649,01 - c0844 - 353.MUDIKONDAN_S.N.R,3,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,Mudikondan SN Ramesh,1,c0844,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/353.MUDIKONDAN_S.N.RAMESH-VEENA/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0201---0400/353.MUDIKONDAN_S.N.RAMESH-VEENA/03-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/353.MUDIKONDAN_S.N.RAMESH-VEENA/
8151,37589,01 - C3067 - 3051-Anayampatti_S_G,3,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,Anayampatti Ganesan,1,c3067,https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3051-Anayampatti_S_Ganesan-Jalatharangam/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3001---3200/3051-Anayampatti_S_Ganesan-Jalatharangam/03-garuDa_gamana_samayamidE-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3051-Anayampatti_S_Ganesan-Jalatharangam/
8152,37729,01 - C3287 - 3236-S_Mahathi,1,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,S Mahathi,1,c3287,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3236-S_Mahathi/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3201---3400/3236-S_Mahathi/01-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3236-S_Mahathi/
8153,37734,01 - C4640 - 4552-V_Muthukumar,1,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,V Muthukumar,1,c4640,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4552-V_Muthukumar/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4401---4600/4552-V_Muthukumar/01-shrI_shankara_guruvaram-nAgasvarAvaLi-mahA_vaidyanatha_iyer.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4552-V_Muthukumar/
8154,37695,23 - C0108 - 116-KV-Narayanaswamy,1,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,Palghat KV Narayanaswamy,23,c0108,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/116-KV-Narayanaswamy/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/murthy/Karnatak/UPLOADS-001-200/116-KV-Narayanaswamy/01-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/116-KV-Narayanaswamy/
8155,37621,17 - C0110 - 117-Anayampatti_Gane,4,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,Anayampatti Ganesan,17,c0110,https://www.sangeethamshare.org/ramasamy_v/117-Anayampatti_Ganesan-Jalatharangam-Ramanavami_Concert/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/ramasamy_v/117-Anayampatti_Ganesan-Jalatharangam-Ramanavami_Concert/04-garuDa_gamana_samayamidE-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/ramasamy_v/117-Anayampatti_Ganesan-Jalatharangam-Ramanavami_Concert/
8156,37784,57 - C0239 - 239-MS_Sheela-Live_C,2,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,MS Sheela,57,c0239,https://www.sangeethamshare.org/sreekanth/239-MS_Sheela-Live_Concert1/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreekanth/239-MS_Sheela-Live_Concert1/02-shrI_shankara_guruvaram-nAgasvarAvaLi.MP3&amp;url=http://www.sangeethamshare.org/sreekanth/239-MS_Sheela-Live_Concert1/
8157,37580,01 - C1692 - 1773-Sikkil_Mala_Cha,4,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,Sikkil Mala Chandrasekhar,1,c1692,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1773-Sikkil_Mala_Chandrasekhar-Flute-National_Programme/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1601---1800/1773-Sikkil_Mala_Chandrasekhar-Flute-National_Programme/04-Garuda_gamana-nAgasvarAvali-patnam_subramania_iyer.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1773-Sikkil_Mala_Chandrasekhar-Flute-National_Programme/
8158,37601,01 - C5930 - 5813-Adyar_S_Jayaram,1,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,Adyar S Jayaraman,1,c5930,https://www.sangeethamshare.org/tvg/UPLOADS-5801---6000/5813-Adyar_S_Jayaraman-Nadaswaram/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5801---6000/5813-Adyar_S_Jayaraman-Nadaswaram/01-garuDa_gamana_samayamidE-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-5801---6000/5813-Adyar_S_Jayaraman-Nadaswaram/
8159,37665,01 - C4607 - 4518-S_Shashank-Flut,1,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,S Shashank,1,c4607,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4518-S_Shashank-Flute/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4401---4600/4518-S_Shashank-Flute/01-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4518-S_Shashank-Flute/
8160,37747,01 - C6435 - 6285-Bhushany_Kalyan,1,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,Bhushany Kalyanaraman,1,c6435,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6285-Bhushany_Kalyanaraman/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6201---6400/6285-Bhushany_Kalyanaraman/01-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6285-Bhushany_Kalyanaraman/
8163,37584,01 - C2229 - 2254-V_Subramanyam,3,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,V Subrahmaniam,1,c2229,https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2254-V_Subramanyam/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2201---2400/2254-V_Subramanyam/03-garuDa_gamana_samayamidE-nAgasvarAvaLi-patnam_subhramanya_iyer.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2254-V_Subramanyam/
8164,37679,10 - C0089 - 085-Alamuru_Sudharan,1,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,Manda Sudharani,10,c0089,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/085-Alamuru_Sudharani_Vocal/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-001-200/085-Alamuru_Sudharani_Vocal/01-sAmOdaM_cintayAmi-shuddhadhanyAsi.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/085-Alamuru_Sudharani_Vocal/
8166,37726,01 - C3219 - 042-VR_Raghava_Krish,2,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,VR Raghava Krishna,1,c3219,https://www.sangeethamshare.org/tvg/SEASON_2013/042-VR_Raghava_Krishna/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2013/042-VR_Raghava_Krishna/02-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/SEASON_2013/042-VR_Raghava_Krishna/
8168,37711,01 - c0983 - 497.O.S.THYAGARAJAN,1,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,OS Thyagarajan,1,c0983,https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/497.O.S.THYAGARAJAN/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0401---0600/497.O.S.THYAGARAJAN/01-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/497.O.S.THYAGARAJAN/
8172,37737,01 - C4873 - 4788-S_Mathangi-DD_D,2,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,S Mathangi,1,c4873,https://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4788-S_Mathangi-DD_Direct_Plus/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4601---4800/4788-S_Mathangi-DD_Direct_Plus/02-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4788-S_Mathangi-DD_Direct_Plus/
8173,37685,15 - C0176 - 171-D.K.Jayaraman-Li,7,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,DK Jayaraman,15,c0176,https://www.sangeethamshare.org/muralidaran/Uploads-101-200/171-D.K.Jayaraman-Live_Concert-13/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/muralidaran/Uploads-101-200/171-D.K.Jayaraman-Live_Concert-13/07-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/muralidaran/Uploads-101-200/171-D.K.Jayaraman-Live_Concert-13/
8174,37666,01 - C6293 - 6142-Mahadevan_Sanka,3,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,Mahadevan Sankaranarayanan,1,c6293,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6142-Mahadevan_Sankaranarayanan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6001---6200/6142-Mahadevan_Sankaranarayanan/03-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6142-Mahadevan_Sankaranarayanan/
8175,37583,01 - C2138 - 1844-V_Shankaranaray,3,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,V Shankaranarayanan,1,c2138,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1844-V_Shankaranarayanan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1801---2000/1844-V_Shankaranarayanan/03-garuDa_gamana_samayamidE-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1844-V_Shankaranarayanan/
8177,37681,10 - C0641 - 652-Neyveli_Santhana,6,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,Neyveli Santhanagopalan,10,c0641,https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/652-Neyveli_Santhanagopalan-Vocal/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-601-800/652-Neyveli_Santhanagopalan-Vocal/06-Ananda_naTam_AduvAr-pUrvikalyANi.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/652-Neyveli_Santhanagopalan-Vocal/
8178,37736,01 - C4657 - 4569-Hyderabad_Siste,3,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,Hyderabad Sisters,1,c4657,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4569-Hyderabad_Sisters-Ragam_24x7/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4401---4600/4569-Hyderabad_Sisters-Ragam_24x7/03-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4569-Hyderabad_Sisters-Ragam_24x7/
8180,37722,01 - c2475 - 2475-T_Rukmini-Violi,1,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,T Rukmini,1,c2475,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2475-T_Rukmini-Violin_Solo/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2401---2600/2475-T_Rukmini-Violin_Solo/01-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2475-T_Rukmini-Violin_Solo/
8182,37721,01 - C2382 - 2363-KL_Sriram,1,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,KL Sriram,1,c2382,https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2363-KL_Sriram/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2201---2400/2363-KL_Sriram/01-shrI_shankara_guruvaram-nAgasvarAvaLi-mahA_vaidyanatha_iyer.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2363-KL_Sriram/
8183,37643,01 - C0907 - 418.Dindigul_SP_Nata,1,sAmi_nIpai_cAla,nAgasvarAvaLi,patnam_subhramanya_iyer,Dindigul SP Natarajan,1,c0907,https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/418.Dindigul_SP_Natarajan-Flute-Isaippettagam/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0401---0600/418.Dindigul_SP_Natarajan-Flute-Isaippettagam/01-sAmi_nIpai_cAla-nAgasvarAvaLi-patnam_subhramanya_iyer.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/418.Dindigul_SP_Natarajan-Flute-Isaippettagam/
8184,37750,02 - C0028 - 016_SanjaySubramania,2,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,Sanjay Subrahmanyan,2,c0028,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/016_SanjaySubramaniam/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/kasturi/UPLOADS-0001-0200/016_SanjaySubramaniam/02_Paripaalayamaam_Ritigaula_Chapu_Kalyanapuram_Aravamudan.mp3&amp;url=http://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/016_SanjaySubramaniam/
8185,37652,01 - C1763 - 1852-Injikudi_EM_Sub,1,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,Injikudi EM Subramaniam,1,c1763,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1852-Injikudi_EM_Subramaniam-Nadhaswaram/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1801---2000/1852-Injikudi_EM_Subramaniam-Nadhaswaram/01-shrIpatE-nAgasvarAvaLi-tyAgarAja.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1852-Injikudi_EM_Subramaniam-Nadhaswaram/
8187,37631,01 - C2448 - 2446-V_Pradeep_Kumar,2,padumanAbhan_marugA,nAgasvarAvaLi,pApanAsam_sivan,V Pradeep Kumar,1,c2448,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2446-V_Pradeep_Kumar/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2401---2600/2446-V_Pradeep_Kumar/02-padumanAbhan_marugA-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2446-V_Pradeep_Kumar/
8190,37677,03 - C0922 - 568-gAyathri_venkata,6,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,Gayathri Venkataraghavan,3,c0922,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/568-gAyathri_venkatarAghavan-vocal-2005/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-301-600/568-gAyathri_venkatarAghavan-vocal-2005/06-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/568-gAyathri_venkatarAghavan-vocal-2005/
8192,37576,01 - C0495 - 1321-Maharajapuram_S,1,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,Maharajapuram S Srinivasan,1,c0495,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1321-Maharajapuram_S_Srinivasan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1201---1400/1321-Maharajapuram_S_Srinivasan/01-garuDa_gamana_samayamidE-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1321-Maharajapuram_S_Srinivasan/
8193,37664,01 - C4499 - 4410-TG_Badrinarayan,2,shrIpatE_nI_pada_cintana,nAgasvarAvaLi,tyAgarAja,TG Badrinarayanan,1,c4499,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4410-TG_Badrinarayanan-Ragam_24x7/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4401---4600/4410-TG_Badrinarayanan-Ragam_24x7/02-shrIpatE_nI_pada_cintana-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4410-TG_Badrinarayanan-Ragam_24x7/
8194,37723,01 - C2485 - 2487-TH_Vasantha-Vio,3,shrI_shankara_guruvaram,nAgasvarAvaLi,mahA_vaidyanatha_iyer,TH Vasantha,1,c2485,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2487-TH_Vasantha-Violin_Solo/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2401---2600/2487-TH_Vasantha-Violin_Solo/03-shrI_shankara_guruvaram-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2487-TH_Vasantha-Violin_Solo/
8195,37586,01 - C2500 - 2505-Mambalam_MKS_Si,3,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,Mambalam MKS Siva,1,c2500,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2505-Mambalam_MKS_Siva-Nadaswaram/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2401---2600/2505-Mambalam_MKS_Siva-Nadaswaram/03-garuDa_gamana_samayamidE-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2505-Mambalam_MKS_Siva-Nadaswaram/
8197,37591,01 - C3681 - 3609-N_Ravikiran-Chi,1,garuDa_gamana_samayamidE,nAgasvarAvaLi,patnam_subhramanya_iyer,N Ravikiran,1,c3681,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3609-N_Ravikiran-Chithraveena-TV_Audio/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3601---3800/3609-N_Ravikiran-Chithraveena-TV_Audio/01-garuDa_gamana_samayamidE-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3609-N_Ravikiran-Chithraveena-TV_Audio/
8198,37639,22 - C0199 - 110_The_Confluence_o,8,rAgam_tAnam_pallavi,nAgasvarAvaLi,Own/Others,M BalamuraliKrishna,22,c0199,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/110_The_Confluence_of_Nagaswaravali_and_Hamsadhwani/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreenivasa/Dr_M_Balamurali_Krishna/110_The_Confluence_of_Nagaswaravali_and_Hamsadhwani/08-rAgam_tAnam_pallavi-nAgasvarAvaLi.mp3&amp;url=http://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/110_The_Confluence_of_Nagaswaravali_and_Hamsadhwani/
8201,46794,22 - C0195 - 147_Akashavani_Amrut,3,anuragamulEnI_manasuna,sarasvati,tyAgarAja,M BalamuraliKrishna,22,c0195,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/147_Akashavani_Amruta_Dhara/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreenivasa/Dr_M_Balamurali_Krishna/147_Akashavani_Amruta_Dhara/03-anuragamulEnI_manasuna-sarasvati.mp3&amp;url=http://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/147_Akashavani_Amruta_Dhara/
8202,46905,01 - C5738 - 5614-R_Suryaprakash,2,vAgeeshwari,sarasvati,muthaiah_bAgavatar,R Suryaprakash,1,c5738,https://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5614-R_Suryaprakash/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5601---5800/5614-R_Suryaprakash/02-vAgeeshwari-sarasvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5614-R_Suryaprakash/
8203,46835,01 - c1404 - 0951.Nithyasree_Maha,1,sarasvati_dayai,sarasvati,pApanAsam_sivan,Nithyasri Mahadevan,1,c1404,https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0951.Nithyasree_Mahadevan-Bakthi_Padalgal-Podhigai_TV/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0801---1000/0951.Nithyasree_Mahadevan-Bakthi_Padalgal-Podhigai_TV/01-sarasvati_dayai-sarasvati.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0951.Nithyasree_Mahadevan-Bakthi_Padalgal-Podhigai_TV/
